place,type,address,시군구명,동명
래미안하이베르아파트 115동 앞 놀이터,주택단지,"서울특별시 중구 퇴계로90길 74 (신당동, 래미안신당하이베르)",중구,신당동
래미안하이베르아파트 108동 뒤 놀이터,주택단지,"서울특별시 중구 퇴계로90길 74 (신당동, 래미안신당하이베르)",중구,신당동
래미안하이베르아파트 102동 뒤 놀이터,주택단지,"서울특별시 중구 퇴계로90길 74 (신당동, 래미안신당하이베르)",중구,신당동
한솔어린이집,어린이집,"서울특별시 중구 다산로 32, 남산타운아파트 관리동 (신당동)",중구,신당동
신당삼성어린이집,어린이집,서울특별시 중구 동호로15길 21-36 (신당동),중구,신당동
다산어린이집(실내),어린이집,서울특별시 중구 동호로15길 50 (신당동),중구,신당동
남산숲어린이집 어린이놀이터,어린이집,서울특별시 중구 동호로5길 193 (신당동),중구,신당동
다산어린이집 놀이터,어린이집,서울특별시 중구 동호로15길 50 (신당동),중구,신당동
영락유 놀이시설,유치원,서울특별시 중구 수표로 33 (저동1가)영락유치원,중구,저동가
리라유 놀이시설,유치원,서울특별시 중구 소파로2길 7 (예장동)리라유치원,중구,예장동
신일유 놀이시설,유치원,서울특별시 중구 동호로10길 27 (신당동)신일유치원,중구,신당동
수암유 실내놀이시설,유치원,"서울특별시 중구 다산로 32 (신당동, 남산타운아파트)수암유치원",중구,신당동
장충초 놀이시설,학교,서울특별시 중구 청구로17길 40 (신당동)장충초등학교,중구,신당동
가명유 놀이시설,유치원,서울특별시 중구 중림로 27 (중림동)가명유치원,중구,중림동
남산초 놀이시설,학교,서울특별시 중구 퇴계로22길 17 (남산동2가)남산초등학교,중구,남산동
청구초 놀이시설,학교,서울특별시 중구 다산로 170 (신당동)청구초등학교,중구,신당동
리라초 놀이시설,학교,서울특별시 중구 소파로2길 7 (예장동)리라초등학교,중구,예장동
약수유 놀이시설,유치원,"서울특별시 중구 동호로10길 30 (신당동, 약수하이츠아파트)약수유치원",중구,신당동
근화유치원 놀이시설,유치원,서울특별시 중구 동호로20길 24 (신당동)근화유치원,중구,신당동
한일유 놀이시설,유치원,서울특별시 중구 퇴계로88다길 19 (신당동)한일유치원,중구,신당동
봉래초 놀이시설,학교,서울특별시 중구 손기정로 73 (만리동2가)봉래초등학교,중구,만리동
신당초 놀이시설,학교,서울특별시 중구 난계로 141 (신당동)신당초등학교,중구,신당동
청구어린이집 놀이터,어린이집,서울특별시 중구 다산로24길 81 (신당동),중구,신당동
다산어린이공원 내 놀이터,도시공원,서울 중구 신당5동 123-1,중구,신당동
무학봉근린공원 내 어린이놀이터,도시공원,서울 중구 신당5동 산 12-63,중구,신당동
묵정어린이공원 내 어린이놀이터,도시공원,서울특별시 중구 퇴계로45길 32-12 (충무로5가),중구,충무로
청구어린이공원 내 어린이놀이터,도시공원,서울 중구 신당4동 842-1,중구,신당동
늘푸른어린이공원 내 어린이놀이터,도시공원,서울 중구 신당2동 432-917,중구,신당동
사자 놀이터,주택단지,"서울특별시 중구 청구로1길 23 (신당동, 삼성아파트)",중구,신당동
코끼리 놀이터,주택단지,"서울특별시 중구 청구로1길 23 (신당동, 삼성아파트)",중구,신당동
곰 놀이터,주택단지,"서울특별시 중구 청구로1길 23 (신당동, 삼성아파트)",중구,신당동
호랑이놀이터,주택단지,"서울특별시 중구 청구로1길 23 (신당동, 삼성아파트)",중구,신당동
충무아파트 어린이놀이터,주택단지,서울특별시 중구 퇴계로50길 42 (묵정동),중구,묵정동
남산타운아파트 30동 어린이놀이터,주택단지,서울특별시 중구 다산로 32 (신당동),중구,신당동
서울시청직장어린이집 놀이터,어린이집,서울특별시 중구 서소문로11길 24 (서소문동),중구,서소문동
덕수초병유 놀이시설,유치원,서울특별시 중구 덕수궁길 140 (정동)덕수초등학교병설유치원,중구,정동
남산타운아파트 31동 놀이터,주택단지,서울특별시 중구 다산로 32 (신당동),중구,신당동
남산타운아파트 23동 놀이터,주택단지,서울특별시 중구 다산로 32 (신당동),중구,신당동
남산타운아파트 21동 놀이터,주택단지,서울특별시 중구 다산로 32 (신당동),중구,신당동
남산타운아파트 18동 놀이터,주택단지,서울특별시 중구 다산로 32 (신당동),중구,신당동
남산타운아파트 13동 놀이터,주택단지,"서울특별시 중구 다산로 32 (신당동, 남산타운아파트)",중구,신당동
남산타운아파트 8동 놀이터,주택단지,서울특별시 중구 다산로 32 (신당동),중구,신당동
남산타운아파트 5동 놀이터,주택단지,"서울특별시 중구 다산로 32 (신당동, 남산타운아파트)",중구,신당동
황학동롯데캐슬베네치아파트 104동 내 피로티4,주택단지,"서울특별시 중구 청계천로 400, 롯데캐슬베네치아아파트 (황학동)",중구,황학동
황학동롯데캐슬베네치아파트 104동 내 피로티5,주택단지,"서울특별시 중구 청계천로 400, 롯데캐슬베네치아아파트 (황학동)",중구,황학동
황학동롯데캐슬베네치아파트 102동 내 피로티2,주택단지,"서울특별시 중구 청계천로 400, 롯데캐슬베네치아아파트 (황학동)",중구,황학동
황학동롯데캐슬베네치아파트 102동 내 피로티1,주택단지,"서울특별시 중구 청계천로 400, 롯데캐슬베네치아아파트 (황학동)",중구,황학동
황학동롯데캐슬베네치아파트 3놀이터(105동 앞),주택단지,"서울특별시 중구 청계천로 400, 롯데캐슬베네치아아파트 (황학동)",중구,황학동
황학동롯데캐슬베네치아파트임대 2놀이터(106동 옆),주택단지,"서울특별시 중구 청계천로 400, 롯데캐슬베네치아아파트 (황학동)",중구,황학동
황학동롯데캐슬베네치아파트 1놀이터(106동 뒤),주택단지,"서울특별시 중구 청계천로 400, 롯데캐슬베네치아아파트 (황학동)",중구,황학동
충현어린이공원 내 놀이터,도시공원,서울 중구 신당2동 432-540,중구,신당동
남산타운아파트 25동 놀이터,주택단지,서울특별시 중구 다산로 32 (신당동),중구,신당동
쌍림어린이공원 내 어린이놀이터,도시공원,서울 중구 광희1가 242,중구,광희동
파라다이스아파트 단지 내 어린이놀이터,주택단지,"서울특별시 중구 다산로42나길 46 (신당동, 신당동 파라다이스 아파트)",중구,신당동
반얀트리클럽&스파 놀이터,대규모점포,서울특별시 중구 장충단로 60 (장충동2가),중구,장충동
한국은행어린이집 실내놀이터,어린이집,"서울특별시 중구 남대문로 39, 별관 (남대문로3가)",중구,남대문로
구립회현어린이집 놀이터,어린이집,서울특별시 중구 퇴계로12가길 23 (회현동1가),중구,회현동
광희초 놀이시설,학교,서울특별시 중구 다산로 269 (신당동)광희초등학교,중구,신당동
흥인초 놀이시설,학교,서울특별시 중구 청구로6길 11 (신당동)흥인초등학교,중구,신당동
남산트라팰리스 주상복합아파트 3층 놀이터,주택단지,"서울특별시 중구 소월로2길 30  (남대문로5가, 남산트라팰리스)",중구,남대문로
남산리더스뷰 3층 놀이터,주택단지,"서울특별시 중구 퇴계로 72  (회현동1가, 리더스뷰남산)",중구,회현동
GS자이아파트 놀이터2,주택단지,"서울특별시 중구 퇴계로 235  (충무로4가, 남산 센트럴 자이)",중구,충무로
GS자이아파트 놀이터1,주택단지,"서울특별시 중구 퇴계로 235  (충무로4가, 남산 센트럴 자이)",중구,충무로
삼성사이버빌리지아파트 110동 어린이놀이터,주택단지,서울특별시 중구 중림로 10 (중림동),중구,중림동
삼성사이버빌리지아파트 104동 어린이놀이터,주택단지,서울특별시 중구 중림로 10 (중림동),중구,중림동
숭의초 놀이시설,학교,서울특별시 중구 소파로2길 10 (예장동)숭의초등학교,중구,예장동
쌍용더플래티넘용마산아파트(어린이놀이터),주택단지,서울특별시 중랑구 면목동1405,중랑구,면목동
면목공동육아방,아동복지시설,서울특별시 중랑구 동일로 591 (면목동)2층,중랑구,면목동
새싹어린이공원,도시공원,서울특별시 중랑구 면목동1545-3,중랑구,면목동
사가정 센트럴 아이파크 아파트 107동 앞 놀이시설,주택단지,"서울특별시 중랑구 동일로92길 40 (면목동, 사가정센트럴아이파크)",중랑구,면목동
사가정 센트럴 아이파크 아파트 어린이집(105~110사이) 앞 놀이시설,주택단지,"서울특별시 중랑구 동일로92길 40 (면목동, 사가정센트럴아이파크)",중랑구,면목동
사가정센트럴아이파크 104동 앞 어린이놀이터3,주택단지,"서울특별시 중랑구 동일로92길 40 (면목동, 사가정센트럴아이파크)",중랑구,면목동
사가정센트럴아이파크 111동 옆 어린이놀이터2,주택단지,"서울특별시 중랑구 동일로92길 40 (면목동, 사가정센트럴아이파크)",중랑구,면목동
새우개 하나어린이집,어린이집,서울특별시 중랑구 용마산로139다길 17 (신내동)새우개 하나어린이집,중랑구,신내동
푸른솔몬테소리 어린이집,어린이집,서울특별시 중랑구 봉화산로22길 14 (중화동)푸른솔몬테소리어린이집,중랑구,중화동
금빛어린이집(1층),어린이집,서울특별시 중랑구 용마산로53길 26 (면목동)아이스쿨어린이집,중랑구,면목동
금빛어린이집,어린이집,서울특별시 중랑구 용마산로53길 26 (면목동)아이스쿨어린이집,중랑구,면목동
라온 프라이빗 어린이놀이터,주택단지,서울특별시 중랑구 겸재로10길 69 (면목동),중랑구,면목동
수산유치원 실내놀이터,유치원,서울특별시 중랑구 중랑역로 35-1 (중화동)수산유치원,중랑구,중화동
서울면목초등학교 꿈담터 놀이터,학교,서울특별시 중랑구 면목로 434 (면목동),중랑구,면목동
푸른숲어린이집 실외놀이터,어린이집,서울특별시 중랑구 면목동1322-34외 1필지,중랑구,면목동
용마도시자연공원(사가정공원2),도시공원,서울특별시 중랑구 면목동산 50-20,중랑구,면목동
동심어린이공원(유아),도시공원,서울특별시 중랑구 면목동1084-3,중랑구,면목동
동심어린이공원(어린이),도시공원,서울특별시 중랑구 면목동1084-3,중랑구,면목동
대상어린이집 내부 놀이시설(미끄럼틀),어린이집,"서울특별시 중랑구 면목로 470 (상봉동)(상봉동, 대상빌딩)",중랑구,상봉동
한양수자인사가정파크 어린이놀이터2(103동앞),주택단지,서울특별시 중랑구 면목동520-18,중랑구,면목동
서일대학교부설어린이집,어린이집,서울특별시 중랑구 용마산로90길 24 (면목동)1층,중랑구,면목동
한양수자인 사가정파크 어린이놀이터1(108동 앞),주택단지,서울특별시 중랑구 면목동520-18,중랑구,면목동
신내공공행복주택 어린이놀이터,주택단지,서울특별시 중랑구 신내로 208 (신내동)신내공공행복주택 어린이놀이터,중랑구,신내동
봉화원 숲속놀이터,도시공원,서울특별시 중랑구 묵동산122-12,중랑구,묵동
중랑구청 어린이집 실내놀이시설,어린이집,서울특별시 중랑구 봉화산로 179 (신내동)중랑구청 1층,중랑구,신내동
신내3지구 4단지 어린이놀이시설,주택단지,서울특별시 중랑구 신내동205번지 일대,중랑구,신내동
미니특공대 키즈카페,놀이제공영업소,서울특별시 중랑구 면목동118-1,중랑구,면목동
중랑구청 어린이집 실외놀이시설,어린이집,서울특별시 중랑구 봉화산로 179 (신내동)1층,중랑구,신내동
키즈카페 점프점프,놀이제공영업소,서울특별시 중랑구 신내역로 213 (신내동)우디안프라자4층,중랑구,신내동
면목천변카페 어린이놀이터,도시공원,서울 중랑구 면목동1505-9외 1필지(1506-4),중랑구,면목동
봉수대공원 물놀이터,도시공원,서울 중랑구 신내동산123-6,중랑구,신내동
중랑숲LIGA아파트 101동 내 어린이놀이시설,주택단지,"서울특별시 중랑구 망우로75길 19 (망우동, 중랑숲리가아파트)101동 내",중랑구,망우동
이가 뼈다귀 감자탕 내 실내놀이터,식품접객업소,서울특별시 중랑구 겸재로 113 (면목동)2층,중랑구,면목동
봉화어린이집 실외 놀이터,어린이집,"서울특별시 중랑구 봉화산로 153 (상봉동, 신내12단지신내아파트)",중랑구,상봉동
블럭특공대,놀이제공영업소,"서울특별시 중랑구 망우로75길 19 (망우동, 중랑숲리가아파트)상가동 201호",중랑구,망우동
쿠우쿠우(상봉점),놀이제공영업소,"서울 중랑구 상봉동101, 이지팰리스 3층",중랑구,상봉동
원묵초어린이놀이시설,학교,서울특별시 중랑구 숙선옹주로 109 (묵동)11,중랑구,묵동
묵동어린이공원,도시공원,서울 중랑구 묵동198-2,중랑구,묵동
화랑대 e편한세상 아파트 110동 전면 놀이시설,주택단지,서울 중랑구 묵동81-17,중랑구,묵동
화랑대 e편한세상 아파트 108동~109동 후면 놀이시설,주택단지,서울 중랑구 묵동81-17,중랑구,묵동
화랑대 e편한세상 아파트 101동~102동 전면 놀이시설,주택단지,서울 중랑구 묵동81-17,중랑구,묵동
키크는팡팡 키즈카페,놀이제공영업소,서울특별시 중랑구 용마산로 488 (망우동)2층,중랑구,망우동
꿈노리키즈카페,놀이제공영업소,"서울 중랑구 중화동288-27, 2층",중랑구,중화동
푸른꿈어린이집 놀이터,어린이집,서울특별시 중랑구 공릉로12나길 16 (묵동),중랑구,묵동
대건어린이집 실내 놀이터,어린이집,서울특별시 중랑구 신내로7길 6 (신내동)대건어린이집,중랑구,신내동
햇살아래 보듬이나눔이 어린이집 놀이터,어린이집,서울 중랑구 신내동170-3,중랑구,신내동
서울새솔유치원 실외 놀이시설,유치원,서울특별시 중랑구 신내역로1길 136 (신내동),중랑구,신내동
용마산도시자연공원(용마랜드뒤),도시공원,서울 중랑구 망우동산69-1번지,중랑구,망우동
생명강지역아동센터 놀이터,아동복지시설,서울특별시 중랑구 동일로123길 21 (중화동)생명강지역아동센터,중랑구,중화동
또또어린이집 놀이터,어린이집,서울특별시 중랑구 동일로 584 (면목동)또또어린이집,중랑구,면목동
서일대 뒷산 공원(용마도시자연공원),도시공원,서울 중랑구 면목동산19,중랑구,면목동
우리들어린이집 놀이터,어린이집,"서울특별시 중랑구 공릉로4길 18-13 (묵동)묵동, 우리들 어린이집",중랑구,묵동
예쁜둥지어린이집 놀이터,어린이집,서울특별시 중랑구 동일로152길 45-5 (묵동),중랑구,묵동
정암유치원 실외놀이터,유치원,서울 중랑구 망우동342-60,중랑구,망우동
포스코 상봉 듀오트리스 아파트(유아),주택단지,서울 중랑구 상봉동79,중랑구,상봉동
포스코 상봉 듀오트리스 아파트,주택단지,서울 중랑구 상봉동79,중랑구,상봉동
면일어린이집놀이터,어린이집,서울특별시 중랑구 상봉로19길 13 (면목동)[*미고시]구립면일어린이집,중랑구,면목동
영재사관어린이집 놀이터,어린이집,서울특별시 중랑구 동일로95나길 12-8 (면목동),중랑구,면목동
코오롱하늘채아파트101동앞어린이놀이터1,주택단지,서울특별시 중랑구 용마산로 210 (면목동)코오롱하늘채아파트,중랑구,면목동
코오롱하늘채아파트102동앞어린이놀이터2,주택단지,서울특별시 중랑구 용마산로 210 (면목동),중랑구,면목동
새아랑유치원 실내놀이터,유치원,서울특별시 중랑구 신내로 151 (신내동),중랑구,신내동
누리에유치원 실내놀이터,유치원,"서울특별시 중랑구 동일로101길 63 (면목동, 면목한신아파트 상가)",중랑구,면목동
묵동신도브래뉴1차아파트102동어린이놀이터,주택단지,"서울특별시 중랑구 공릉로13길 30 (묵동, 묵동신도아파트제)묵동신도브래뉴",중랑구,묵동
봉화산공원놀이시설(화약고 부지공원)(옹기테마공원),도시공원,서울특별시 중랑구 신내로21길 104-9 (신내동)(신내동 780-6),중랑구,신내동
신내데시앙포레 유아놀이터,주택단지,서울특별시 중랑구 신내역로 165 (신내동，신내우디안아파트),중랑구,신내동
신내데시앙포레 제4놀이터,주택단지,서울특별시 중랑구 신내역로 165 (신내동，신내우디안아파트),중랑구,신내동
신내데시앙포레 제3놀이터,주택단지,서울특별시 중랑구 신내역로 165 (신내동，신내우디안아파트),중랑구,신내동
신내데시앙포레 제2놀이터,주택단지,서울특별시 중랑구 신내역로 165 (신내동，신내우디안아파트),중랑구,신내동
신내데시앙포레 제1놀이터,주택단지,서울특별시 중랑구 신내역로 165 (신내동，신내우디안아파트),중랑구,신내동
아토피 치유의숲,도시공원,서울특별시 중랑구 용마산로94길 4 (면목동),중랑구,면목동
봉화산근린공원(극동아파트 뒤 공원),도시공원,서울특별시 중랑구 봉화산로27길 32 (중화동，극동아파트)서울 중랑구 중화동 19,중랑구,중화동
알지오어린이집 놀이터,어린이집,서울특별시 중랑구 봉화산로3길 229-6 (묵동)알지오어린이집,중랑구,묵동
새싹어린이집 놀이터,어린이집,"서울특별시 중랑구 동일로118길 9(상봉동, 새싹어린이집)",중랑구,상봉동
신내3지구 1단지 113동 앞 어린이놀이터1,주택단지,서울특별시 중랑구 신내로 7(신내동)서울 중랑구 신내동 96-1,중랑구,신내동
신내3지구 1단지 112동 앞 어린이놀이터2,주택단지,서울특별시 중랑구 신내로 7(신내동)서울 중랑구 신내동 96-1,중랑구,신내동
신내3지구 1단지 103동 앞 어린이놀이터3,주택단지,서울특별시 중랑구 신내로 7(신내동)서울 중랑구 신내동 96-1,중랑구,신내동
신내3지구 1단지 108동 앞 유아놀이터4,주택단지,서울특별시 중랑구 신내로 7(신내동)서울 중랑구 신내동 96-1,중랑구,신내동
신내3지구 1단지 104동 뒤 유아놀이터,주택단지,서울특별시 중랑구 신내로 7(신내동)서울 중랑구 신내동 96-1,중랑구,신내동
신내3지구 배말공원 어린이놀이터,도시공원,서울 중랑구 신내동산 8-22,중랑구,신내동
신내3지구 구릉공원 어린이놀이터,도시공원,서울 중랑구 신내동223,중랑구,신내동
신내3지구 구릉공원 유아놀이터,도시공원,서울 중랑구 신내동214-41,중랑구,신내동
양금이감자탕,식품접객업소,"서울특별시 중랑구 면목로 396(면목동, 한국체육관)",중랑구,면목동
상상빌리지 홈플러스 상봉점(챔피언),놀이제공영업소,"서울특별시 중랑구 망우로 353 (상봉동, 상봉 프레미어스 엠코)홈플러스상봉점 B2",중랑구,상봉동
서울면동초등학교병설유치원놀이터,유치원,서울특별시 중랑구 면목로57길 32 (면목동),중랑구,면목동
리본타워 어린이놀이터,주택단지,"서울특별시 중랑구 신내로 277 (묵동, 묵동리본타워)",중랑구,묵동
늘푸른마을마당 유아놀이터,도시공원,서울 중랑구 면목동162-22,중랑구,면목동
예쁜새싹어린이집 놀이터,어린이집,서울특별시 중랑구 면목로44라길 12 (면목동),중랑구,면목동
한신아파트 8동 놀이터,주택단지,"서울특별시 중랑구 중랑천로 20  (면목동, 면목한신아파트)",중랑구,면목동
한신아파트 2동 놀이터,주택단지,"서울특별시 중랑구 중랑천로 20  (면목동, 면목한신아파트)",중랑구,면목동
프레미어스 엠코어린이놀이터2,주택단지,"서울특별시 중랑구 망우로 353 (상봉동, 상봉 프레미어스 엠코)",중랑구,상봉동
프레미어스 엠코어린이놀이터1,주택단지,"서울특별시 중랑구 망우로 353 (상봉동, 상봉 프레미어스 엠코)",중랑구,상봉동
중랑초 놀이시설,학교,"서울특별시 중랑구 봉우재로6길 26, 중랑초등학교 (면목동)",중랑구,면목동
참예은어린이집 놀이터,어린이집,서울특별시 중랑구 동일로116길 47 (상봉동),중랑구,상봉동
자연아이발트슐레어린이집 놀이터,어린이집,서울특별시 중랑구 동일로154길 7-7 (묵동),중랑구,묵동
SM해그린아파트101동앞놀이터,주택단지,서울특별시 중랑구 공릉로2나길 32-12 (묵동),중랑구,묵동
뉴솔로몬어린이집 놀이터,어린이집,서울특별시 중랑구 용마공원로5길 15 (망우동),중랑구,망우동
"면목두산4,5단지아파트 관리동앞 놀이터",주택단지,"서울특별시 중랑구 면목로35길 63  (면목동, 면목두산아파트)",중랑구,면목동
용마한신 3동앞 놀이터,주택단지,"서울특별시 중랑구 사가정로71길 19, 용마한신아파트 (면목동)",중랑구,면목동
자연어린이집 놀이터,어린이집,서울특별시 중랑구 용마산로114길 4 (망우동),중랑구,망우동
한스에듀센타학원 놀이터,학원,"서울특별시 중랑구 봉화산로 90, 동림빌딩 3층 (중화동)",중랑구,중화동
새소리어린이집 실외놀이터,어린이집,서울특별시 중랑구 봉우재로1길 14 (면목동),중랑구,면목동
새소리어린이집 실내놀이터,어린이집,서울특별시 중랑구 봉우재로1길 14 (면목동),중랑구,면목동
동심어린이집 놀이터,어린이집,서울특별시 중랑구 용마공원로3길 40 (망우동),중랑구,망우동
아침햇살어린이집 놀이터,어린이집,"서울특별시 중랑구 면목로54길 67, 아침햇살어린이집 (면목동)",중랑구,면목동
예원유 놀이시설,유치원,서울특별시 중랑구 신내로 51 (신내동),중랑구,신내동
늘해랑어린이집 놀이터,어린이집,서울특별시 중랑구 상봉로26길 32 (망우동),중랑구,망우동
신혜원어린이집 놀이터,어린이집,서울특별시 중랑구 상봉로12가길 1 (망우동),중랑구,망우동
동양2차아파트놀이터2,주택단지,"서울특별시 중랑구 중랑천로14길 34, 동양엔파트2차 (중화동)",중랑구,중화동
동양2차아파트놀이터1,주택단지,"서울특별시 중랑구 중랑천로14길 34, 동양엔파트2차 (중화동)",중랑구,중화동
신나라어린이집,어린이집,서울특별시 중랑구 봉우재로2길 22 (면목동),중랑구,면목동
신내동성7차아파트 2층 어린이놀이터,주택단지,서울특별시 중랑구 신내로14길 21 (신내동),중랑구,신내동
묵동GS자이아파트6층놀이터1,주택단지,서울특별시 중랑구 동일로 932 (묵동),중랑구,묵동
영재어린이집 놀이터,어린이집,서울특별시 중랑구 면목로76길 44-11 (면목동),중랑구,면목동
세모네모재능어린이집 놀이터,어린이집,서울특별시 중랑구 중랑역로 72-8 (중화동),중랑구,중화동
신내4단지 407동 놀이터,주택단지,서울특별시 중랑구 숙선옹주로 85 (묵동),중랑구,묵동
한터어린이집 놀이터,어린이집,서울특별시 중랑구 면목로56가길 21 (면목동),중랑구,면목동
면목초병유 놀이시설,유치원,서울특별시 중랑구 면목로 434 (면목동),중랑구,면목동
성원아파트 101동뒤 놀이터,주택단지,서울특별시 중랑구 신내로 51 (신내동),중랑구,신내동
신현어린이공원,도시공원,서울 중랑구 상봉동484-1,중랑구,상봉동
대건어린이집 놀이터,어린이집,서울특별시 중랑구 신내로7길 6 (신내동),중랑구,신내동
나래어린이집 놀이터,어린이집,서울특별시 중랑구 봉우재로 94-3 (면목동),중랑구,면목동
망우동어린이공원,도시공원,서울 중랑구 망우동204-2,중랑구,망우동
중랑숲LIGA아파트105동앞어린이놀이터,주택단지,서울특별시 중랑구 망우로75길 19(망우동),중랑구,망우동
중랑숲LIGA아파트110동앞어린이놀이터,주택단지,서울특별시 중랑구 망우로75길 19(망우동),중랑구,망우동
면북초 놀이시설,학교,서울특별시 중랑구 용마공원로 532,중랑구,망우동
미림유치원,유치원,서울특별시 중랑구 공릉로 65 (묵동),중랑구,묵동
우성타운빌라 놀이터,주택단지,"서울특별시 중랑구 동일로 754 (중화동, 우성타운5차)",중랑구,중화동
신내새한아파트 관리동 놀이터,주택단지,서울특별시 중랑구 용마산로 616 (신내동),중랑구,신내동
신내새한아파트 106동 놀이터,주택단지,서울특별시 중랑구 용마산로 616 (신내동),중랑구,신내동
예성아파트놀이터,주택단지,서울특별시 중랑구 용마산로112가길 34 (망우동),중랑구,망우동
망우금호어울림아파트 108동옆 주민시설 놀이터,주택단지,서울특별시 중랑구 양원역로 18 (망우동),중랑구,망우동
망우금호어울림아파트 105동앞 놀이터,주택단지,서울특별시 중랑구 양원역로 18 (망우동),중랑구,망우동
망우금호어울림아파트 101동앞 놀이터,주택단지,"서울특별시 중랑구 양원역로 18 (망우동, 금호어울림아파트)",중랑구,망우동
서울의료원어린이집 실외놀이터,어린이집,서울특별시 중랑구 신내로 156 (신내동),중랑구,신내동
중화극동아파트 놀이터,주택단지,"서울특별시 중랑구 봉화산로27길 32, 극동아파트 (중화동)",중랑구,중화동
면목도시개발아파트 3동 측면 놀이터1,주택단지,"서울특별시 중랑구 용마산로 228 (면목동, 도시개발아파트)",중랑구,면목동
신내대명 105동뒤 놀이터,주택단지,서울특별시 중랑구 봉화산로 189 (신내동),중랑구,신내동
신내대명 104동앞 놀이터,주택단지,서울특별시 중랑구 봉화산로 189 (신내동),중랑구,신내동
신내대명 103동앞 놀이터,주택단지,서울특별시 중랑구 봉화산로 189 (신내동),중랑구,신내동
신내4단지 412동뒤 놀이터,주택단지,서울특별시 중랑구 숙선옹주로 85 (묵동),중랑구,묵동
신내4단지 409동뒤 놀이터,주택단지,서울특별시 중랑구 숙선옹주로 85 (묵동),중랑구,묵동
묵동세방 놀이터,주택단지,서울특별시 중랑구 숙선옹주로9길 25 (묵동),중랑구,묵동
신내벽산 101동뒤 놀이터,주택단지,서울특별시 중랑구 용마산로125길 50 (신내동),중랑구,신내동
면목삼호아파트 제2어린이놀이터,주택단지,서울특별시 중랑구 용마산로 259 (면목동),중랑구,면목동
면목도시개발아파트 1동옆 놀이터,주택단지,"서울특별시 중랑구 용마산로 228 (면목동, 도시개발아파트)",중랑구,면목동
면목삼호아파트 제1어린이놀이터,주택단지,서울특별시 중랑구 용마산로 259 (면목동),중랑구,면목동
묵동신안2차 놀이터,주택단지,서울특별시 중랑구 공릉로2나길 44 (묵동),중랑구,묵동
묵동신안1차 102동 놀이터,주택단지,서울특별시 중랑구 공릉로2길 47 (묵동),중랑구,묵동
일신강변아파트,주택단지,서울특별시 중랑구 중랑천로 14 (면목동),중랑구,면목동
중화역청광플러스원 102동앞 놀이터,주택단지,서울특별시 중랑구 동일로136길 15 (중화동),중랑구,중화동
중화건영 101동앞 놀이터,주택단지,서울특별시 중랑구 동일로140길 88 (중화동),중랑구,중화동
SM해그린 102동앞 놀이터,주택단지,서울특별시 중랑구 공릉로2나길 32-12 (묵동),중랑구,묵동
면목진로아파트놀이터,주택단지,서울특별시 중랑구 용마산로94길 91 (면목동),중랑구,면목동
묵동신안1차 101동 놀이터,주택단지,서울특별시 중랑구 공릉로2길 47 (묵동),중랑구,묵동
한울네세창 동앞 놀이터,주택단지,서울특별시 중랑구 망우로76길 51 (망우동),중랑구,망우동
묵동한국아파트 102동앞 놀이터,주택단지,서울특별시 중랑구 중랑천로 332 (묵동),중랑구,묵동
신성2차미소지움 202동앞 놀이터,주택단지,서울특별시 중랑구 용마산로86길 9-14 (면목동),중랑구,면목동
면목라이프미성아파트 놀이터,주택단지,"서울특별시 중랑구 용마산로94다길 21 (면목동, 미성라이프아파트)",중랑구,면목동
동부 102동앞 놀이터,주택단지,"서울특별시 중랑구 신내로7가길 31 (상봉동, 동부아파트)",중랑구,상봉동
대성유니드아파트놀이터,주택단지,서울특별시 중랑구 봉화산로56길 140 (신내동),중랑구,신내동
온세솔내음 놀이터,주택단지,서울특별시 중랑구 용마산로84길 9-15 (면목동),중랑구,면목동
면목1차두산 놀이터,주택단지,서울특별시 중랑구 사가정로41길 9 (면목동),중랑구,면목동
신내동성5차 아파트앞 놀이터,주택단지,서울특별시 중랑구 봉화산로 233-12 (신내동),중랑구,신내동
신내동성7차 1층주차장입구 놀이터,주택단지,서울특별시 중랑구 신내로14길 21 (신내동),중랑구,신내동
극동늘푸른 101동앞 놀이터,주택단지,서울특별시 중랑구 동일로 941 (묵동),중랑구,묵동
중랑해모로 102동앞 놀이터,주택단지,서울특별시 중랑구 양원역로6가길 19 (망우동),중랑구,망우동
신내동경남아너스빌 103동뒤 놀이터,주택단지,서울특별시 중랑구 봉화산로56길 112 (신내동),중랑구,신내동
신내다우훼밀리 101동앞,주택단지,서울특별시 중랑구 송림길 16 (신내동),중랑구,신내동
신내동경남아너스빌 102동뒤 놀이터,주택단지,서울특별시 중랑구 봉화산로56길 112 (신내동),중랑구,신내동
면목동경남아너스빌 103동앞 놀이터,주택단지,서울특별시 중랑구 답십리로75길 73 (면목동),중랑구,면목동
면목동경남아너스빌 102동앞 놀이터,주택단지,서울특별시 중랑구 답십리로75길 73 (면목동),중랑구,면목동
망우금호어울림아파트 113동 놀이터,주택단지,서울특별시 중랑구 양원역로 18 (망우동),중랑구,망우동
면목삼익 103동옆 놀이터,주택단지,"서울특별시 중랑구 동일로 501 (면목동, 면목삼익아파트)",중랑구,면목동
망우금호어울림 관리동 놀이터,주택단지,서울특별시 중랑구 양원역로 18 (망우동),중랑구,망우동
상봉동건영캐스빌아파트 1506동 놀이터,주택단지,서울특별시 중랑구 상봉중앙로8길 76 (상봉동),중랑구,상봉동
